Frequency,MonetaryAvg,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,Region,LoyaltyLevel,BasketSizeCategory,ProductDiversity,Gender,Country,ProblemRatio,ZeroPriceRatio,SupportBurden,BasketComplexity,ExplorationRatio,LinesPerProduct
5,15.052289156626507,12.771084337349398,90,94,3,9,11,0.0,1.0731707317073171,69,69,13.8,1,0,1,0.0120481927710843,83,5,16.6,26.0,0.0,2.0,UK,Jeune,Moyen,Explorateur,F,United Kingdom,0.03585771658060811,0.0,0.0,0.8214285714285714,0.9857142857142858,1.1216216216216217
6,18.23617834394904,9.70063694267516,65,94,3,10,9,0.0891719745222929,0.4038461538461538,117,117,19.5,0,0,0,0.0,157,6,26.166666666666668,45.0,4.0,1.0,Europe continentale,Jeune,Moyen,Explorateur,F,France,0.0,0.0,0.06060606060606061,0.740506329113924,0.9915254237288136,1.2764227642276422
4,13.957692307692309,11.615384615384617,64,94,3,13,9,0.0,2.52,24,24,6.0,1,0,1,0.0384615384615384,26,4,6.5,79.0,3.0,1.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.11253561253561248,0.0,0.046153846153846156,0.8888888888888888,0.96,0.9285714285714286
2,4.26516129032258,1.9193548387096773,83,94,1,12,11,0.0,1.360655737704918,55,55,27.5,0,0,0,0.0,62,2,31.0,63.0,1.0,1.0,UK,Jeune,Petit,Explorateur,F,United Kingdom,0.0,0.0,0.011904761904761904,0.873015873015873,0.9821428571428571,1.087719298245614
1,27.793333333333333,9.733333333333333,0,93,3,9,9,0.0,0.0,15,15,15.0,0,0,0,0.0,15,1,15.0,68.0,1.0,4.0,UK,Nouveau,Moyen,Modéré,M,United Kingdom,0.0,0.0,1.0,0.9375,0.9375,0.9375
1,45.66,36.5,0,93,3,10,9,0.0,0.0,2,2,2.0,0,0,0,0.0,2,1,2.0,24.0,,3.0,UK,Nouveau,Grand,Spécialisé,M,United Kingdom,0.0,0.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666
1,23.31578947368421,17.63157894736842,0,93,3,10,9,0.0,0.0,19,19,19.0,0,0,0,0.0,19,1,19.0,33.0,1.0,1.0,UK,Nouveau,Grand,Modéré,F,United Kingdom,0.0,0.0,1.0,0.95,0.95,0.95
1,4.5088888888888885,1.4074074074074074,0,93,3,11,9,0.0,0.0,27,27,27.0,0,0,0,0.0,27,1,27.0,33.0,3.0,3.0,UK,Nouveau,Petit,Explorateur,F,United Kingdom,0.0,0.0,3.0,0.9642857142857143,0.9642857142857143,0.9642857142857143
2,32.11227272727273,18.613636363636363,46,93,3,12,9,0.0,1.069767441860465,38,38,19.0,0,0,0,0.0,44,2,22.0,77.0,3.0,1.0,UK,Jeune,Grand,Explorateur,F,United Kingdom,0.0,0.0,0.06382978723404255,0.8444444444444444,0.9743589743589743,1.1
1,22.81846153846154,15.692307692307692,0,92,4,9,9,0.0,0.0,13,13,13.0,0,0,0,0.0,13,1,13.0,,3.0,,UK,Nouveau,Grand,Modéré,F,United Kingdom,0.0,0.0,3.0,0.9285714285714286,0.9285714285714286,0.9285714285714286
2,23.9415,10.975,72,92,4,10,9,0.0,1.8461538461538465,39,39,19.5,0,0,0,0.0,40,2,20.0,,1.0,4.0,UK,Jeune,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.0136986301369863,0.9512195121951219,0.975,0.975609756097561
4,46.04750000000001,30.25,47,92,4,12,9,0.0,4.181818181818182,7,7,1.75,2,0,2,0.1666666666666666,12,4,3.0,21.0,4.0,3.0,UK,Jeune,Grand,Modéré,F,United Kingdom,0.47435897435897434,0.0,0.08333333333333333,0.5384615384615384,0.875,1.0909090909090908
2,14.19029411764706,14.117647058823527,16,91,4,13,9,0.0,0.4848484848484848,34,34,17.0,0,0,0,0.0,34,2,17.0,56.0,1.0,4.0,UK,Nouveau,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.058823529411764705,0.9714285714285714,0.9714285714285714,0.9444444444444444
4,38.88655172413794,18.103448275862068,81,91,4,14,9,0.0689655172413793,2.821428571428572,19,19,4.75,0,0,0,0.0,29,4,7.25,57.0,9.0,2.0,UK,Jeune,Grand,Modéré,M,United Kingdom,0.0,0.0,0.10975609756097561,0.6333333333333333,0.95,1.2608695652173914
8,2.7606215722120657,1.6197440585009142,86,91,4,14,9,0.0,0.1538461538461538,318,318,39.75,0,0,0,0.0,547,8,68.375,34.0,0.0,5.0,UK,Jeune,Petit,Explorateur,M,United Kingdom,0.0,0.0,0.0,0.5802919708029197,0.9968652037617555,1.677914110429448
1,16.082857142857144,9.904761904761903,0,91,4,14,9,0.0,0.0,21,21,21.0,0,0,0,0.0,21,1,21.0,54.0,2.0,5.0,UK,Nouveau,Moyen,Explorateur,M,United Kingdom,0.0,0.0,2.0,0.9545454545454546,0.9545454545454546,0.9545454545454546
9,7.245222222222223,3.611111111111111,58,91,4,14,9,0.0,0.6292134831460674,58,58,6.444444444444445,9,0,9,0.1,90,9,10.0,56.0,2.0,1.0,UK,Jeune,Petit,Explorateur,M,United Kingdom,0.2978021978021978,0.0,0.03389830508474576,0.6373626373626373,0.9830508474576272,1.3432835820895521
1,9.36037037037037,9.074074074074074,0,90,6,11,9,1.0,0.0,26,26,26.0,0,0,0,0.0,27,1,27.0,77.0,3.0,4.0,UK,Nouveau,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,3.0,0.9285714285714286,0.9629629629629629,1.0
2,4.849473684210526,2.298245614035088,67,90,3,19,11,0.4210526315789473,1.1964285714285714,52,52,26.0,0,0,0,0.0,57,2,28.5,69.0,2.0,5.0,UK,Jeune,Petit,Explorateur,M,United Kingdom,0.0,0.0,0.029411764705882353,0.896551724137931,0.9811320754716981,1.0555555555555556
2,18.43733333333334,6.4,58,90,6,12,9,0.5333333333333333,4.142857142857143,15,15,7.5,0,0,0,0.0,15,2,7.5,46.0,5.0,3.0,UK,Jeune,Moyen,Modéré,M,United Kingdom,0.0,0.0,0.0847457627118644,0.9375,0.9375,0.8823529411764706
5,229.45636363636368,97.63636363636364,43,90,6,12,9,0.6363636363636364,4.2,8,8,1.6,2,0,2,0.1818181818181818,11,5,2.2,69.0,2.0,3.0,UK,Jeune,Grand,Modéré,M,United Kingdom,0.5151515151515151,0.0,0.045454545454545456,0.6666666666666666,0.8888888888888888,0.8461538461538461
1,118.94222222222224,128.0,0,90,6,12,9,1.0,0.0,9,9,9.0,0,0,0,0.0,9,1,9.0,53.0,4.0,3.0,UK,Nouveau,Grand,Modéré,Unknown,United Kingdom,0.0,0.0,4.0,0.9,0.9,0.9
1,16.46260869565217,6.913043478260869,0,90,6,12,9,1.0,0.0,23,23,23.0,0,0,0,0.0,23,1,23.0,77.0,0.0,1.0,UK,Nouveau,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.0,0.9583333333333334,0.9583333333333334,0.9583333333333334
1,17.216666666666665,12.333333333333334,0,89,6,13,9,1.0,0.0,6,6,6.0,0,0,0,0.0,6,1,6.0,55.0,3.0,5.0,UK,Nouveau,Moyen,Modéré,M,United Kingdom,0.0,0.0,3.0,0.8571428571428571,0.8571428571428571,0.8571428571428571
3,17.153603603603603,10.81081081081081,82,89,6,13,9,0.6666666666666666,0.7454545454545455,94,94,31.33333333333333,0,0,0,0.0,111,3,37.0,,1.0,,UK,Jeune,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.012048192771084338,0.8392857142857143,0.9894736842105263,1.1443298969072166
1,16.978888888888886,10.333333333333334,0,89,6,14,9,1.0,0.0,18,18,18.0,0,0,0,0.0,18,1,18.0,67.0,1.0,5.0,UK,Nouveau,Moyen,Modéré,M,United Kingdom,0.0,0.0,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315
6,5.904476439790576,5.418848167539268,79,89,6,15,10,0.950261780104712,0.2020997375328084,256,256,42.66666666666666,0,0,0,0.0,382,6,63.66666666666666,80.0,2.0,3.0,UK,Jeune,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.025,0.6684073107049608,0.9961089494163424,1.4580152671755726
4,58.95318181818183,19.613636363636363,79,89,6,14,9,0.4772727272727273,1.813953488372093,34,34,8.5,1,0,1,0.0227272727272727,44,4,11.0,,1.0,3.0,UK,Jeune,Grand,Explorateur,M,United Kingdom,0.06717171717171715,0.0,0.0125,0.7555555555555555,0.9714285714285714,1.1578947368421053
4,16.749285714285715,4.666666666666667,64,89,1,9,11,0.4523809523809524,1.5609756097560976,39,39,9.75,0,0,0,0.0,42,4,10.5,69.0,0.0,,UK,Jeune,Petit,Explorateur,Unknown,United Kingdom,0.0,0.0,0.0,0.9069767441860465,0.975,0.9767441860465116
1,7.081743119266055,2.596330275229358,0,89,6,15,9,1.0,0.0,108,107,108.0,0,0,0,0.0,109,1,109.0,,1.0,2.0,UK,Nouveau,Petit,Explorateur,F,United Kingdom,0.0,0.0,1.0,0.9818181818181818,0.981651376146789,1.0
5,8.685116279069769,2.976744186046512,69,89,6,15,9,1.0,0.8,73,73,14.6,3,0,3,0.0348837209302325,86,5,17.2,79.0,0.0,5.0,UK,Jeune,Petit,Explorateur,Unknown,United Kingdom,0.1038492381716118,0.0,0.0,0.8390804597701149,0.9864864864864865,1.1025641025641026
1,23.026153846153843,9.076923076923077,0,89,6,16,9,1.0,0.0,13,13,13.0,0,0,0,0.0,13,1,13.0,78.0,3.0,1.0,UK,Nouveau,Moyen,Modéré,M,United Kingdom,0.0,0.0,3.0,0.9285714285714286,0.9285714285714286,0.9285714285714286
3,12.907142857142857,10.085714285714284,79,89,0,9,9,0.0,2.323529411764706,24,24,8.0,1,0,1,0.0285714285714285,35,3,11.666666666666666,52.0,1.0,3.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.08412698412698405,0.0,0.0125,0.6666666666666666,0.96,1.2962962962962963
2,20.339473684210525,11.605263157894736,7,89,0,10,9,0.0,0.1891891891891892,37,37,18.5,1,0,1,0.0263157894736842,38,2,19.0,,2.0,2.0,UK,Nouveau,Moyen,Explorateur,Unknown,United Kingdom,0.07759784075573548,0.0,0.25,0.9487179487179487,0.9736842105263158,0.9743589743589743
2,27.589130434782607,14.608695652173912,21,89,0,11,9,0.0,0.4666666666666667,44,44,22.0,0,0,0,0.0,46,2,23.0,44.0,0.0,4.0,UK,Nouveau,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.0,0.9361702127659575,0.9777777777777777,1.0
2,22.615416666666665,6.375,7,89,0,12,9,0.0,0.3043478260869565,23,23,11.5,1,0,1,0.0416666666666666,24,2,12.0,45.0,1.0,2.0,UK,Nouveau,Moyen,Explorateur,F,United Kingdom,0.12166666666666662,0.0,0.125,0.92,0.9583333333333334,0.96
1,44.15000000000001,6.142857142857143,0,88,0,13,9,0.0,0.0,7,7,7.0,0,0,0,0.0,7,1,7.0,39.0,0.0,1.0,UK,Nouveau,Moyen,Modéré,M,United Kingdom,0.0,0.0,0.0,0.875,0.875,0.875
1,20.68,7.933333333333334,0,88,0,13,9,0.0,0.0,30,30,30.0,0,0,0,0.0,30,1,30.0,31.0,1.0,2.0,UK,Nouveau,Moyen,Explorateur,M,United Kingdom,0.0,0.0,1.0,0.967741935483871,0.967741935483871,0.967741935483871
1,56.69739130434783,32.869565217391305,0,88,0,13,9,0.0,0.0,23,23,23.0,0,0,0,0.0,23,1,23.0,24.0,1.0,3.0,UK,Nouveau,Grand,Explorateur,M,United Kingdom,0.0,0.0,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334
8,5.084485842026826,3.171385991058122,83,88,1,12,11,0.2190760059612518,0.117910447761194,365,365,45.625,9,0,9,0.0134128166915052,671,8,83.875,54.0,2.0,2.0,UK,Jeune,Petit,Explorateur,F,United Kingdom,0.04019853097721948,0.0,0.023809523809523808,0.5431547619047619,0.9972677595628415,1.7989276139410189
1,5.6140740740740736,3.425925925925926,0,88,0,14,9,0.0,0.0,53,53,53.0,0,0,0,0.0,54,1,54.0,78.0,3.0,3.0,UK,Nouveau,Petit,Explorateur,F,United Kingdom,0.0,0.0,3.0,0.9636363636363636,0.9814814814814815,1.0
10,17.0022962962963,11.318518518518518,83,88,1,15,9,0.0814814814814814,0.5970149253731343,111,111,11.1,1,0,1,0.0074074074074074,135,10,13.5,39.0,0.0,2.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.022113289760348577,0.0,0.0,0.8161764705882353,0.9910714285714286,1.115702479338843
2,16.482051282051284,11.307692307692308,71,88,2,9,11,0.0,1.868421052631579,37,37,18.5,0,0,0,0.0,39,2,19.5,22.0,2.0,1.0,UK,Jeune,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.027777777777777776,0.925,0.9736842105263158,1.0
6,15.216896551724137,6.258620689655173,68,88,1,9,9,0.1379310344827586,1.1403508771929824,44,44,7.333333333333333,3,0,3,0.0517241379310344,58,6,9.666666666666666,79.0,3.0,,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.1534190531852717,0.0,0.043478260869565216,0.7457627118644068,0.9777777777777777,1.1600000000000001
1,19.06928571428572,8.571428571428571,0,88,1,9,9,0.0,0.0,14,14,14.0,0,0,0,0.0,14,1,14.0,,2.0,5.0,UK,Nouveau,Moyen,Modéré,M,United Kingdom,0.0,0.0,2.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
4,8.507669902912621,3.941747572815534,41,88,6,12,10,0.7766990291262136,0.4019607843137255,88,88,22.0,4,0,4,0.0388349514563106,103,4,25.75,19.0,2.0,2.0,UK,Jeune,Petit,Explorateur,Unknown,United Kingdom,0.11575802837938753,0.0,0.047619047619047616,0.8461538461538461,0.9887640449438202,1.1195652173913044
1,48.3,14.0,0,88,1,11,9,0.0,0.0,2,2,2.0,0,0,0,0.0,2,1,2.0,79.0,1.0,4.0,UK,Nouveau,Moyen,Spécialisé,F,United Kingdom,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
2,6.9971929824561405,10.052631578947368,54,88,1,12,9,0.0,0.9642857142857144,47,47,23.5,0,0,0,0.0,57,2,28.5,,0.0,2.0,UK,Jeune,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.0,0.8103448275862069,0.9791666666666666,1.163265306122449
2,16.27558441558441,8.467532467532468,9,88,1,12,9,0.0,0.1184210526315789,75,75,37.5,2,0,2,0.0259740259740259,77,2,38.5,,1.0,4.0,UK,Nouveau,Moyen,Explorateur,Unknown,United Kingdom,0.07725607725607718,0.0,0.1,0.9615384615384616,0.9868421052631579,1.0
3,19.55276595744681,11.659574468085106,16,87,1,13,9,0.0,0.3478260869565217,41,41,13.666666666666666,1,0,1,0.0212765957446808,47,3,15.666666666666666,71.0,0.0,3.0,UK,Nouveau,Moyen,Explorateur,F,United Kingdom,0.06294326241134746,0.0,0.0,0.8541666666666666,0.9761904761904762,1.0681818181818181
1,17.357142857142858,4.0,0,87,1,13,9,0.0,0.0,21,21,21.0,0,0,0,0.0,21,1,21.0,55.0,,4.0,UK,Nouveau,Petit,Explorateur,Unknown,United Kingdom,0.0,0.0,,0.9545454545454546,0.9545454545454546,0.9545454545454546
1,18.77166666666666,7.033333333333333,0,87,1,14,9,0.0,0.0,30,30,30.0,0,0,0,0.0,30,1,30.0,32.0,0.0,5.0,UK,Nouveau,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.0,0.967741935483871,0.967741935483871,0.967741935483871
1,16.764285714285716,7.0,0,87,1,15,9,0.0,0.0,7,7,7.0,0,0,0,0.0,7,1,7.0,38.0,3.0,4.0,UK,Nouveau,Moyen,Modéré,F,United Kingdom,0.0,0.0,3.0,0.875,0.875,0.875
1,269.67,489.0,0,87,1,15,9,0.0,0.0,16,16,16.0,0,0,0,0.0,16,1,16.0,,1.0,5.0,UK,Nouveau,Grand,Modéré,F,United Kingdom,0.0,0.0,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353
3,13.286933333333335,4.8933333333333335,48,87,1,16,9,0.0,0.6351351351351351,55,55,18.33333333333333,4,0,4,0.0533333333333333,75,3,25.0,40.0,2.0,,UK,Jeune,Petit,Explorateur,Unknown,United Kingdom,0.15859649122807012,0.0,0.04081632653061224,0.7236842105263158,0.9821428571428571,1.2931034482758623
3,14.470833333333331,8.5,44,87,2,8,9,0.0,1.9130434782608696,22,22,7.333333333333333,2,0,2,0.0833333333333333,24,3,8.0,75.0,4.0,4.0,UK,Jeune,Moyen,Explorateur,M,United Kingdom,0.2433333333333333,0.0,0.08888888888888889,0.88,0.9565217391304348,0.9600000000000002
1,124.33200000000002,50.0,0,87,2,9,9,0.0,0.0,5,5,5.0,0,0,0,0.0,5,1,5.0,73.0,3.0,5.0,UK,Nouveau,Grand,Modéré,Unknown,United Kingdom,0.0,0.0,3.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
6,16.10389610389611,7.64935064935065,85,87,2,9,9,0.0,1.0789473684210529,58,58,9.666666666666666,1,0,1,0.0129870129870129,77,6,12.833333333333334,56.0,1.0,5.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.03862803862803854,0.0,0.011627906976744186,0.7435897435897436,0.9830508474576272,1.2031250000000002
1,28.020000000000003,36.0,0,87,2,9,9,0.0,0.0,4,4,4.0,0,0,0,0.0,4,1,4.0,22.0,0.0,3.0,Asie,Nouveau,Grand,Spécialisé,M,Japan,0.0,0.0,0.0,0.8,0.8,0.8
2,7.193620689655171,6.258620689655173,74,87,2,11,9,0.2758620689655172,1.2982456140350878,56,56,28.0,0,0,0,0.0,58,2,29.0,,5.0,1.0,UK,Jeune,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.06666666666666667,0.9491525423728814,0.9824561403508771,1.0
5,14.885680473372783,8.662721893491124,82,87,2,8,10,0.0,0.4821428571428571,154,155,30.8,4,0,4,0.0236686390532544,169,5,33.8,30.0,4.0,3.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.07072746258266616,0.0,0.04819277108433735,0.9058823529411765,1.0,1.0628930817610063
3,14.96567567567568,11.95945945945946,65,87,4,13,9,0.0,0.8767123287671232,63,63,21.0,0,0,0,0.0,74,3,24.666666666666668,38.0,5.0,,UK,Jeune,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.07575757575757576,0.84,0.984375,1.1212121212121213
3,17.01323529411765,4.617647058823529,55,86,2,8,11,0.0,1.6363636363636365,24,24,8.0,2,0,2,0.0588235294117647,34,3,11.333333333333334,43.0,1.0,1.0,UK,Jeune,Petit,Explorateur,F,United Kingdom,0.173109243697479,0.0,0.017857142857142856,0.6857142857142857,0.96,1.2592592592592593
1,228.96,216.0,0,86,2,13,9,0.0,,1,1,1.0,0,0,0,0.0,1,1,1.0,67.0,2.0,3.0,UK,Nouveau,Grand,Spécialisé,M,United Kingdom,0.0,0.0,2.0,0.5,0.5,0.5
2,20.096,9.4,55,86,1,14,11,0.0,1.6176470588235294,35,35,17.5,0,0,0,0.0,35,2,17.5,62.0,2.0,5.0,UK,Jeune,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.03571428571428571,0.9722222222222222,0.9722222222222222,0.9459459459459459
4,4.41859813084112,2.8271028037383177,51,86,3,14,10,0.0,0.2300469483568075,126,127,31.5,0,0,0,0.0,214,4,53.5,,3.0,3.0,UK,Jeune,Petit,Explorateur,M,United Kingdom,0.0,0.0,0.057692307692307696,0.586046511627907,1.0,1.646153846153846
4,12.012777777777776,13.666666666666666,67,86,2,14,9,0.0,1.2452830188679245,49,49,12.25,5,0,5,0.0925925925925925,54,4,13.5,70.0,3.0,5.0,UK,Jeune,Moyen,Explorateur,F,United Kingdom,0.2744107744107743,0.0,0.04411764705882353,0.8909090909090909,0.98,1.0188679245283019
2,17.335,13.2,13,86,2,14,9,0.0,0.6842105263157895,19,19,9.5,1,0,1,0.05,20,2,10.0,35.0,4.0,3.0,Europe continentale,Nouveau,Moyen,Modéré,Unknown,Germany,0.14523809523809522,0.0,0.2857142857142857,0.9047619047619048,0.95,0.9523809523809523
2,51.57818181818182,33.81818181818182,14,86,2,15,9,0.0,1.4,10,10,5.0,0,0,0,0.0,11,2,5.5,54.0,3.0,3.0,UK,Nouveau,Grand,Modéré,M,United Kingdom,0.0,0.0,0.2,0.8333333333333334,0.9090909090909091,0.9166666666666666
1,39.080000000000005,36.0,0,86,2,15,9,0.0,0.0,3,3,3.0,0,0,0,0.0,3,1,3.0,62.0,1.0,2.0,UK,Nouveau,Grand,Spécialisé,F,United Kingdom,0.0,0.0,1.0,0.75,0.75,0.75
2,11.45936507936508,4.920634920634921,28,86,3,12,10,0.0,0.4516129032258064,63,63,31.5,0,0,0,0.0,63,2,31.5,49.0,,4.0,UK,Nouveau,Petit,Explorateur,Unknown,United Kingdom,0.0,0.0,,0.984375,0.984375,0.9692307692307692
2,12.305510204081632,7.448979591836735,21,86,3,9,9,0.0,0.4375,42,42,21.0,7,0,7,0.1428571428571428,49,2,24.5,53.0,4.0,3.0,UK,Nouveau,Moyen,Explorateur,Unknown,United Kingdom,0.4228571428571428,0.0,0.18181818181818182,0.84,0.9767441860465116,1.1136363636363635
1,17.651785714285715,13.392857142857142,0,86,3,10,9,0.0,0.0,28,28,28.0,0,0,0,0.0,28,1,28.0,34.0,3.0,4.0,UK,Nouveau,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,3.0,0.9655172413793104,0.9655172413793104,0.9655172413793104
1,17.35368421052631,10.31578947368421,0,86,3,10,9,0.0,0.0,36,36,36.0,0,0,0,0.0,38,1,38.0,52.0,3.0,5.0,UK,Nouveau,Moyen,Explorateur,F,United Kingdom,0.0,0.0,3.0,0.9230769230769231,0.972972972972973,1.027027027027027
3,59.52628571428571,30.65714285714286,34,86,3,10,9,0.0,1.0,33,33,11.0,2,0,2,0.0571428571428571,35,3,11.666666666666666,66.0,1.0,2.0,UK,Jeune,Grand,Explorateur,Unknown,United Kingdom,0.1682539682539682,0.0,0.02857142857142857,0.9166666666666666,0.9705882352941176,0.9722222222222222
2,66.40366666666667,24.3,32,86,3,10,9,0.0,1.103448275862069,29,29,14.5,0,0,0,0.0,30,2,15.0,77.0,3.0,2.0,UK,Jeune,Grand,Explorateur,M,United Kingdom,0.0,0.0,0.09090909090909091,0.9354838709677419,0.9666666666666667,0.967741935483871
4,45.88409090909093,52.40909090909091,21,86,3,10,9,0.0,0.9523809523809524,20,20,5.0,2,0,2,0.0909090909090909,22,4,5.5,28.0,0.0,1.0,UK,Nouveau,Grand,Explorateur,M,United Kingdom,0.26482213438735175,0.0,0.0,0.8695652173913043,0.9523809523809523,0.9166666666666666
2,5.840865384615385,3.4903846153846154,53,86,3,12,9,0.0,0.5145631067961165,88,88,44.0,0,0,0,0.0,104,2,52.0,80.0,1.0,4.0,UK,Jeune,Petit,Explorateur,M,United Kingdom,0.0,0.0,0.018518518518518517,0.8380952380952381,0.9887640449438202,1.1555555555555554
1,28.510869565217387,11.521739130434783,0,85,3,13,9,0.0,0.0,23,23,23.0,0,0,0,0.0,23,1,23.0,38.0,1.0,2.0,UK,Nouveau,Moyen,Explorateur,F,United Kingdom,0.0,0.0,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334
9,16.908840579710144,12.210144927536232,82,85,2,13,11,0.0,0.5766423357664233,100,100,11.11111111111111,4,0,4,0.0289855072463768,138,9,15.333333333333334,69.0,4.0,5.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.08653946408090918,0.0,0.04819277108433735,0.7194244604316546,0.9900990099009901,1.2660550458715598
1,5.868947368421053,4.315789473684211,0,85,3,14,9,0.0,0.0,56,56,56.0,0,0,0,0.0,57,1,57.0,72.0,2.0,1.0,UK,Nouveau,Petit,Explorateur,F,United Kingdom,0.0,0.0,2.0,0.9655172413793104,0.9824561403508771,1.0
5,5.6826875,1.69375,73,85,3,15,11,0.0,0.4528301886792453,117,117,23.4,0,0,0,0.0,160,5,32.0,,4.0,2.0,UK,Jeune,Petit,Explorateur,Unknown,United Kingdom,0.0,0.0,0.05405405405405406,0.7267080745341615,0.9915254237288136,1.3114754098360657
1,2033.1,1.0,0,85,3,15,9,0.0,,1,1,1.0,0,0,0,0.0,1,1,1.0,,2.0,5.0,UK,Nouveau,Petit,Spécialisé,Unknown,United Kingdom,0.0,0.0,2.0,0.5,0.5,0.5
2,19.589090909090903,12.181818181818182,69,85,3,15,9,0.0,6.9,9,9,4.5,0,0,0,0.0,11,2,5.5,79.0,3.0,4.0,UK,Jeune,Moyen,Modéré,F,United Kingdom,0.0,0.0,0.04285714285714286,0.75,0.9,1.0
1,18.17142857142857,10.142857142857142,0,85,3,15,9,0.0,0.0,28,28,28.0,0,0,0,0.0,28,1,28.0,,1.0,5.0,UK,Nouveau,Moyen,Explorateur,F,United Kingdom,0.0,0.0,1.0,0.9655172413793104,0.9655172413793104,0.9655172413793104
2,40.144,19.6,7,85,3,15,9,0.0,1.75,3,3,1.5,2,0,2,0.4,5,2,2.5,51.0,1.0,5.0,UK,Nouveau,Grand,Spécialisé,F,United Kingdom,1.0666666666666667,0.0,0.125,0.5,0.75,1.0
2,0.0,0.0,21,85,3,15,9,0.0,0.6774193548387096,16,16,8.0,16,0,16,0.5,32,2,16.0,69.0,3.0,5.0,UK,Nouveau,Petit,Modéré,F,United Kingdom,1.4696969696969697,0.0,0.13636363636363635,0.48484848484848486,0.9411764705882353,1.7777777777777777
2,16.655102040816328,12.224489795918368,0,85,4,11,9,0.0,0.0,48,48,24.0,1,0,1,0.0204081632653061,49,2,24.5,65.0,1.0,3.0,UK,Nouveau,Moyen,Explorateur,M,United Kingdom,0.0604081632653061,0.0,1.0,0.96,0.9795918367346939,0.98
2,20.511875,10.0625,83,85,3,17,12,0.0,1.7659574468085106,42,42,21.0,0,0,0,0.0,48,2,24.0,77.0,1.0,2.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.011904761904761904,0.8571428571428571,0.9767441860465116,1.0909090909090908
4,8.308988764044944,5.393258426966292,62,84,4,12,11,0.0,0.7045454545454546,69,69,17.25,6,0,6,0.0674157303370786,89,4,22.25,35.0,3.0,5.0,UK,Jeune,Moyen,Explorateur,M,United Kingdom,0.2007490636704119,0.0,0.047619047619047616,0.7666666666666667,0.9857142857142858,1.2191780821917808
1,17.84695652173913,14.91304347826087,0,84,4,13,9,0.0,0.0,23,23,23.0,0,0,0,0.0,23,1,23.0,57.0,,1.0,UK,Nouveau,Moyen,Explorateur,M,United Kingdom,0.0,0.0,,0.9583333333333334,0.9583333333333334,0.9583333333333334
5,37.516666666666666,8.333333333333334,81,84,4,13,12,0.0,4.0,6,6,1.2,0,0,0,0.0,21,5,4.2,52.0,1.0,3.0,UK,Jeune,Moyen,Modéré,Unknown,United Kingdom,0.0,0.0,0.012195121951219513,0.2727272727272727,0.8571428571428571,1.909090909090909
1,83.91600000000001,323.6,0,84,4,13,9,0.0,0.0,4,4,4.0,0,0,0,0.0,5,1,5.0,,0.0,5.0,UK,Nouveau,Grand,Spécialisé,F,United Kingdom,0.0,0.0,0.0,0.6666666666666666,0.8,1.0
1,15.45875,10.125,0,84,4,13,9,0.0,0.0,24,24,24.0,0,0,0,0.0,24,1,24.0,46.0,4.0,5.0,UK,Nouveau,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,4.0,0.96,0.96,0.96
